Station	Day	Month	Year	Lat	Long	Gear	Start.Depth	End.Depth	Family	Genus	Species	M.F	Life.Stage	Time.of.Day.	Parent.Jar	Expedition
870805	11	2	1975	22.6967	-17.2883	RMT8	150	200	Eupausiidae	NA	NA	NA	NA	Day	No	Late_Discovery
877503	27	2	1975	22.7983	-17.4667	RMT8	155	200	Eupausiidae	NA	NA	NA	NA	Day	No	Late_Discovery
871802	12	2	1975	22.7217	-17.235	RMT8	400	300	Eupausiidae	NA	NA	NA	NA	Day	No	Late_Discovery
877504	27	2	1975	22.775	-17.3667	RMT8	100	75	Eupausiidae	NA	NA	NA	NA	Day	No	Late_Discovery
877513	27	2	1975	22.7767	-17.3833	RMT8	250	300	NA	NA	NA	NA	NA	Day	No	Late_Discovery
877002	25	2	1975	22.695	-17.265	RMT8	150	100	Eupausiidae	NA	NA	NA	NA	Day	No	Late_Discovery
880303	3	3	1975	NA	NA	RMT1	50	100	NA	NA	NA	NA	NA	NA	No	Late_Discovery
880602	3	3	1975	22.77	-17.1767	RMT8	50	100	Eupausiidae	Nyctiphanes	NA	NA	NA	NA	No	Late_Discovery
663200	3	2	1968	20.7833	-17.4833	N113B	60	0	Eupausiidae	Nematobrachion	NA	NA	NA	NA	No	Late_Discovery
9541	22	4	1977	NA	NA	OXFAM	0	0	Eupausiidae	Nyctiphanes	NA	NA	NA	NA	No	NA
663200	3	2	1968	20.7833	-17.4833	N113B	60	0	Eupausiidae	Nyctiphanes	NA	NA	NA	NA	No	Late_Discovery
663200	3	2	1968	20.7833	-17.4833	N113B	60	0	Eupausiidae	Nyctiphanes	Nyctiphanes capensis	NA	NA	NA	Yes	Late_Discovery
654800	25	1	1968	28.5883	-12.2033	N113B	90	0	Eupausiidae	Nyctiphanes	Nyctiphanes capensis	NA	NA	NA	No	Late_Discovery
7004	8	7	1969	NA	NA	OXFAM	0	0	Eupausiidae	Euphasuia	Euphausia brevis	NA	NA	NA	No	NA
METEOR8906	14	2	1975	NA	NA	RMT8	49	24	NA	NA	NA	NA	NA	NA	No	Late_Discovery
880604	3	3	1975	22.765	-17.1917	RMT8	15	50	NA	NA	NA	NA	NA	NA	No	Late_Discovery
METEOR8403	13	2	1975	NA	NA	RMT8	100	75	NA	NA	NA	NA	NA	NA	No	Late_Discovery
880604	3	3	1975	22.765	-17.1917	RMT8	25	50	NA	NA	NA	NA	NA	NA	No	Late_Discovery
880803	3	3	1975	22.7433	-17.19	RMT1	50	100	NA	NA	NA	NA	NA	NA	No	Late_Discovery
880602	3	3	1975	22.77	-17.1767	RMT8	50	100	NA	NA	NA	NA	NA	NA	No	Late_Discovery
880803	3	3	1975	22.7433	-17.19	RMT8	150	200	NA	NA	NA	NA	NA	NA	No	Late_Discovery
880802	3	3	1975	22.7133	-17.2033	RMT8	100	150	NA	NA	NA	NA	NA	NA	No	Late_Discovery
880602	3	3	1975	22.77	-17.1767	RMT8	50	100	NA	NA	NA	NA	NA	NA	No	Late_Discovery
880802	2	3	1975	22.7133	-17.2033	RMT1	150	100	NA	NA	NA	NA	NA	NA	No	Late_Discovery
880606	3	3	1975	22.8067	-17.17	RMT8	0	10	NA	NA	NA	NA	NA	NA	No	Late_Discovery
881807	15	3	1975	43.945	-12.9567	RMT8	500	1400	Eupausiidae	NA	NA	NA	NA	Night	No	Late_Discovery
1022823	3	11	1980	33.01	-31.5667	RMT8M	400	500	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
877505	27	2	1975	22.7917	-17.3783	RMT8	75	53	NA	NA	NA	NA	NA	Day	No	Late_Discovery
863301	25	9	1974	43.6833	-12.7933	RMT8	405	300	Eupausiidae	NA	NA	NA	NA	Night	No	Late_Discovery
864802	6	12	1974	43.985	-12.7933	RMT8	400	300	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
856702	2	8	1974	2.8717	-23.535	RMT8	400	305	Eupausiidae	NA	NA	NA	NA	Day	No	Late_Discovery
851703	14	6	1974	44.255	-12.775	RMT8	600	500	Eupausiidae	NA	NA	NA	NA	Day	No	Late_Discovery
850867	19	4	1974	44.0483	-12.73	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850853	18	4	1974	44.0283	-12.7783	RMT8	470	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850870	19	4	1974	44.2833	-12.8167	RMT8	500	400	NA	NA	NA	NA	NA	Day	Yes	Late_Discovery
850855	18	4	1974	44.1333	-12.8567	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850859	18	4	1974	44.11	-12.7283	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850856	18	4	1974	44.0833	-12.7933	RMT8	465	435	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850757	7	4	1974	44.0033	-12.7333	RMT1	110	90	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850843	17	4	1974	44.06	-12.7883	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850848	17	4	1974	44.015	-12.7567	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850850	17	4	1974	44.025	-12.8433	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850846	17	4	1974	44.065	-12.7817	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
828123	16	3	1973	31.8483	-63.7533	RMT8	25	12	Eupausiidae	NA	NA	NA	NA	Dsy	Yes	Late_Discovery
850787	11	4	1974	44.055	-12.8133	RMT8	560	249	NA	NA	NA	NA	NA	NA	No	Late_Discovery
850768	9	4	1974	43.97	-13.15	RMT8	400	305	Eupausiidae	NA	NA	NA	NA	Night	No	Late_Discovery
850755	7	4	1974	44.05	-12.78	RMT1	110	90	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850753	7	4	1974	44.0433	-12.7617	RMT1	105	90	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850745	7	4	1974	44.0383	-12.7533	RMT8	105	96	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850718	4	4	1974	44.3417	-13.11	RMT8	200	100	Eupausiidae	NA	NA	NA	NA	Night	No	Late_Discovery
850709	2	4	1974	44.1017	-13.0283	RMT8	600	505	Eupausiidae	NA	NA	NA	NA	Night	No	Late_Discovery
782453	11	3	1972	10.7933	-20.3433	RMT8	100	50	Eupausiidae	NA	NA	NA	NA	Night	No	Late_Discovery
770946	30	4	1971	59.9867	-19.9567	RMT8	25	9	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770944	30	4	1971	60.1267	-19.6583	RMT8	1500	1250	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
770924	28	4	1971	60.035	-20.0083	RMT8	995	910	NA	NA	NA	NA	NA	Day	Yes	Late_Discovery
666206	14	2	1968	11.0567	-19.9917	TMT85	NA	NA	NA	NA	NA	NA	NA	NA	No	Late_Discovery
666501	22	2	1968	10.5083	-19.73	N113H	100	0	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
666227	19	2	1968	10.8033	-19.88	TMT85	300	205	NA	NA	NA	NA	NA	Night	No	Late_Discovery
6155	4	11	1966	NA	NA	N113H	550	500	Eupausiidae	NA	NA	NA	NA	NA	No	NA
770948	1	5	1971	59.9817	-19.79	RMT8	NA	NA	NA	NA	NA	NA	NA	NA	No	Late_Discovery
780308	20	2	1972	17.9017	-25.3267	RMT8	900	800	NA	NA	NA	NA	NA	NA	No	Late_Discovery
837	27	2	1932	-44.73333333	-9.633333333	N100B	125	0	Eupausiidae	Thysanoessa	Thysanoessa gregaria	NA	NA	NA	No	Early_Discovery
666211	15	2	1968	11.05	-19.8767	TMT85	590	510	NA	NA	NA	NA	NA	NA	No	Late_Discovery
METEOR6704	10	2	1975	NA	NA	RMT8	50	25	Eupausiidae	NA	NA	NA	NA	Night	No	Late_Discovery
METEOR3301	31	1	1975	NA	NA	RMT8	450	302	Eupausiidae	NA	NA	NA	NA	Day	No	Late_Discovery
1023305	14	11	1980	31.9067	-31.5583	RMT8M	600	700	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
1022209	30	10	1980	33.1167	-30.07	RMT8M	700	800	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
1022204	30	10	1980	33.1033	-30.0783	RMT8M	495	600	Eupausiidae	Euphasuia	NA	NA	NA	Night	Yes	Late_Discovery
1024109	18	11	1980	33.1817	-31.79	RMT8	550	410	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1022831	3	11	1980	33.0717	-31.53	RMT8M	205	300	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1022828	3	11	1980	32.9783	-31.5183	RMT8M	800	900	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
1022833	3	11	1980	33.0083	-31.4533	RMT8M	390	505	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
1022208	30	10	1980	33.0917	-30.0417	RMT8M	600	700	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
1024405	21	11	1980	32.8267	-31.2467	RMT8M	200	240	Eupausiidae	NA	NA	NA	NA	Night	Yes 	Late_Discovery
1022804	1	11	1980	33.0117	-31.4617	RMT8M	600	705	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
1023203	13	11	1980	33.04	-31.595	RMT8M/3	48	53	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
1037632	28	5	1981	33.1433	-33.4517	RMT8	25	130	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1011105	8	9	1979	49.5783	-13.2083	RMT1	1555	1570	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
1024502	21	11	1980	32.43	-30.6783	RMT8M	330	425	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
1023303	14	11	1980	31.945	-31.5417	RMT8M	400	480	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
1023322	16	11	1980	32.0483	-31.675	RMT8M	10	90	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
979902	12	5	1978	43.0033	-16.9967	RMT8	10	1000	Eupausiidae	NA	NA	NA	NA	Day	No	Late_Discovery
999813	20	3	1979	-57.66	22.2567	RMT8	210	30	Eupausiidae	Thysanoessa	Thysanoessa macrura	F	Sub Adult	NA	No	Late_Discovery
979402	10	5	1978	47.985	-17.0183	RMT8	10	1000	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
770948	1	5	1971	59.9817	-19.79	RMT8	50	25	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
740632	6	10	1970	39.9583	-20.0383	RMT8	610	502	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
770945	30	4	1971	59.9583	-19.5383	RMT8	2000	1525	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
770922	27	4	1971	60.0367	-19.9833	RMT1	900	800	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
782421	8	3	1972	10.9333	-19.7783	RMT8	2000	1500	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771108	18	5	1971	52.9433	-20.0317	RMT8	805	700	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
770926	28	4	1971	60.1417	-20.3117	RMT8	700	600	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
771109	18	5	1971	52.8417	-20.155	RMT8	700	605	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
771118	19	5	1971	52.9717	-19.8467	RMT1	25	10	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
771138	24	5	1971	52.8433	-19.9033	RMT1	500	400	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771143	24	5	1971	52.8717	-20.0067	RMT8	25	10	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771116	19	5	1971	52.915	-19.9783	RMT1	100	50	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
770929	29	4	1971	60.26	-20.0217	RMT1	400	300	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770991	8	5	1971	59.84	-19.91	RMT8	2000	1520	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
780311	21	2	1972	17.7233	-24.9733	RMT8	1500	1250	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
785620	2	4	1972	29.975	-22.995	RMT1	600	500	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850715	3	4	1974	44.465	-13.0283	RMT8	305	400	Eupausiidae	NA	NA	NA	NA	Night	No	Late_Discovery
850743	6	4	1974	44	-12.8433	RMT8	120	95	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850754	7	4	1974	44.085	-12.8033	RMT1	110	90	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850760	8	4	1974	44.0417	-12.7917	RMT1	107	93	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850805	13	4	1974	44.0433	-12.6867	RMT1	610	590	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850807	13	4	1974	44.04	-12.6817	RMT1	610	590	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850813	14	4	1974	44.07	-12.7433	RMT1	610	590	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850820	14	4	1974	44.0183	-12.8117	RMT1	610	590	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850845	17	4	1974	44.0267	-12.6833	RMT8	460	0	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850833	16	4	1974	44.08	-13.1267	RMT8	400	302	Eupausiidae	NA	NA	NA	NA	Night	No	Late_Discovery
850844	17	4	1974	44.0467	-12.71	RMT8	465	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850851	17	4	1974	44.0433	-12.8967	RMT1	465	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850851	17	4	1974	44.0433	-12.8967	RMT8	465	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850852	18	4	1974	44.0217	-12.8117	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850853	18	4	1974	44.0283	-12.7783	RMT1	470	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850854	18	4	1974	44.1017	-12.8483	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
828133	18	3	1973	31.5033	-63.3433	RMT1	2000	1490	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
828142	20	3	1973	31.8883	-63.9617	RMT8	200	102	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
828125	16	3	1973	31.7683	-63.7067	RMT8	50	26	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
828129	17	3	1973	31.7083	-63.7267	RMT1	1500	1250	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
828135	18	3	1973	31.8583	-63.6617	RMT1	2000	1520	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
828126	16	3	1973	31.6983	-63.6583	RMT1	100	52	NA	NA	NA	NA	NA	Day	Yes	Late_Discovery
870806	11	2	1975	22.7267	-17.2583	RMT8	200	250	Eupausiidae	NA	NA	NA	NA	Day	No	Late_Discovery
850858	18	4	1974	44.0383	-12.69	RMT8	470	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850861	18	4	1974	44.085	-12.7667	RMT8	460	440	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
850864	18	4	1974	44.145	-12.8517	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850865	19	4	1974	44.1033	-12.8117	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850866	19	4	1974	44.06	-12.7633	RMT8	465	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850866	19	4	1974	44.06	-12.7633	RMT1	465	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850868	19	4	1974	44.1117	-12.7583	RMT1	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850868	19	4	1974	44.1117	-12.7583	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850868	19	4	1974	44.1117	-12.7583	RMT1	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
877002	25	2	1975	22.695	-17.265	RMT8	150	100	Eupausiidae	NA	NA	NA	NA	Day	No	Late_Discovery
871801	12	2	1975	22.695	-17.2617	RMT8	300	240	NA	NA	NA	NA	NA	Day	No	Late_Discovery
877502	27	2	1975	22.7783	-17.4317	RMT8	100	150	NA	NA	NA	NA	NA	NA	No	Late_Discovery
880802	3	3	1975	22.7133	-17.2033	RMT8	150	100	NA	NA	NA	NA	NA	Day	No	Late_Discovery
950404	30	3	1977	22.925	-17.3533	LNHS/18	4	0	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1011505	11	9	1979	49.7967	-14.1517	RMT8	300	400	Eupausiidae	Hansarsia	Hansarsia megalops	NA	Adolescent	NA	No	Late_Discovery
METEOR90	14	2	1975	NA	NA	RMT1	200	100	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
1023204	13	11	1980	32.9967	-31.57	RMT8M	45	55	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
1023210	13	11	1980	32.5717	-31.5	RMT8M	490	550	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
1023312	15	11	1980	32.0067	-31.8067	RMT8M	700	800	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
METEOR8405	13	2	1975	NA	NA	RMT8	76	50	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
740624	4	10	1970	39.965	-19.95	RMT8	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
740638	9	10	1970	40.235	-20.2733	RMT8	655	595	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
740605	1	10	1970	39.9717	-20.2783	RMT8	195	110	Eupausiidae	Hansarsia	Hansarsia megalops	M	Sub Adult	NA	No	Late_Discovery
740609	2	10	1970	39.83	-20.13	RMT8	400	300	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
740620	4	10	1970	40.0217	-20.23	RMT8	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
770922	27	4	1971	60.0367	-19.9833	RMT8	900	800	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770971	5	5	1971	60.0083	-19.8033	RMT1B	1000	0	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770961	1	5	1971	59.9833	-19.4567	RMT1	1000	0	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
770907	26	4	1971	60.0417	-20.0167	RMT8	500	410	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
770961	1	5	1971	59.9833	-19.4567	RMT8B	1000	0	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
770970	4	5	1971	59.9417	-19.8417	RMT8	100	55	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770904	26	4	1971	60.1933	-19.9733	RMT8	200	105	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
770974	5	5	1971	60.0367	-19.3717	RMT1	400	310	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
770963	1	5	1971	60.01	-20	RMT1	1250	1000	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770917	27	4	1971	60.0767	-19.9667	RMT1	1000	900	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770948	1	5	1971	59.9817	-19.79	RMT8	50	25	Eupausiidae	Meganyctiphanes	Meganyctiphanes norvegica	F	Adult	NA	No	Late_Discovery
770948	1	5	1971	59.9817	-19.79	RMT1	50	25	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770974	5	5	1971	60.0367	-19.3717	RMT8	400	305	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
770946	30	4	1971	59.9867	-19.9567	RMT8	25	9	Eupausiidae	Meganyctiphanes	Meganyctiphanes norvegica	M	Adult	Night	No	Late_Discovery
770976	5	5	1971	59.9867	-19.6317	RMT8	1500	1250	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770970	5	5	1971	59.9417	-19.8417	RMT1	100	55	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770937	30	4	1971	60.1717	-19.7167	RMT85	300	205	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770928	28	4	1971	60.2717	-19.895	RMT8	800	705	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770917	27	4	1971	60.0767	-19.9667	RMT8	1000	900	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
770959	1	5	1971	60.0683	-19.6167	RMT8	25	10	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
770958	1	5	1971	60.0683	-19.645	RMT8	50	25	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
771102	16	5	1971	52.9867	-20.12	RMT8	1000	900	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771107	17	5	1971	52.91	-19.9967	RMT1	400	300	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
771110	18	5	1971	52.76	-20.21	RMT8	600	505	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
771111	18	5	1971	52.7967	-20.0317	RMT1	300	205	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
771113	18	5	1971	52.9167	-20.0117	RMT8	900	800	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771103	17	5	1971	52.9083	-20.3317	RMT1	400	310	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771115	19	5	1971	52.8733	-20.155	RMT1	200	110	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
771117	19	5	1971	52.9433	-19.91	RMT8	50	25	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
771124	20	5	1971	52.8667	-20.07	RMT8	102	50	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771130	21	5	1971	52.9367	-20.0667	RMT8	800	710	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
771131	22	5	1971	52.9917	-20.0017	RMT1	200	100	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771132	22	5	1971	52.9117	-20.21	RMT8	700	605	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
771136	23	5	1971	52.8767	-19.7717	RMT1	1000	25	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
771137	23	5	1971	52.88	-19.6883	RMT8	600	500	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771137	24	5	1971	52.88	-19.6883	RMT8	500	400	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
771139	24	5	1971	52.8	-20.155	RMT8	2000	1520	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
771142	24	5	1971	52.875	-20.1017	RMT8	50	25	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771156	26	5	1971	52.8783	-19.9517	RMT8	1500	1250	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771161	27	5	1971	52.9817	-20.01	RMT8	2000	1500	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
771165	28	5	1971	53.0967	-20.1433	RMT8	1020	1250	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
780308	20	2	1972	17.9017	-25.3267	RMT8	900	800	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
782419	8	3	1972	10.8883	-19.9283	RMT8	1250	1000	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
828141	20	3	1973	31.9833	-63.9567	RMT8	300	190	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
828114	15	3	1973	31.85	-63.7383	RMT1	1250	1010	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
828148	21	3	1973	31.7867	-63.515	RMT8	3500	2500	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
850713	3	4	1974	44.245	-13.25	RMT8	500	400	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
850712	3	4	1974	44.0383	-13.405	RMT8	600	505	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850763	8	4	1974	44.0083	-12.87	RMT8	400	300	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850844	17	4	1974	44.0467	-12.71	RMT8	465	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850843	17	4	1974	44.06	-12.7883	RMT8	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850847	17	4	1974	44.075	-12.8033	RMT1	465	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850845	17	4	1974	44.0267	-12.6833	RMT1	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850849	17	4	1974	43.9833	-12.7533	RMT1	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850823	15	4	1974	44.0583	-12.7417	RMT1	610	590	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850850	17	4	1974	44.025	-12.8433	RMT1	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850855	18	4	1974	44.1333	-12.8567	RMT1	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850856	18	4	1974	44.0833	-12.7933	RMT1	465	435	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850864	18	4	1974	44.145	-12.8517	RMT1	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850860	18	4	1974	44.145	-12.755	RMT1	440	460	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850861	18	4	1974	44.085	-12.7667	RMT1	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850863	18	4	1974	44.1083	-12.8383	RMT1	460	440	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850865	18	4	1974	44.1033	-12.8117	RMT1	460	420	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
850865	18	4	1974	44.1033	-12.8117	RMT1	460	420	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
